"","authorID","groupID","author_name","author_order","address","university","department","postal_code","city","state","country","RP_address","RI","OI","UT","refID","PT","PY","PU"
"93",93,93,"Sarviya, R. M.",3,"MANIT, Dept Mech Engn, Bhopal, MP, India.","manit","dept mech engn",NA,"bhopal","mp","india",NA,NA,NA,"WOS:000282853500038",16,"J","2010","PERGAMON-ELSEVIER SCIENCE LTD"
"94",94,94,"Buffi, Marco",3,"Univ Florence, Sch Engn, Dept Ind Engn, Renewable Energy COnsortium R&D,RE CORD, Viale Morgagni 40, I-50134 Florence, Italy.","univ florence","sch engn","50134"," florence",NA,"italy",NA,NA,"0000-0003-3241-2053","WOS:000390494800002",17,"J","2017","ELSEVIER SCI LTD"
"95",95,95,"Chiaramonti, David",1,"Univ Florence, Sch Engn, Dept Ind Engn, Renewable Energy COnsortium R&D,RE CORD, Viale Morgagni 40, I-50134 Florence, Italy.","univ florence","sch engn","50134"," florence",NA,"italy",NA,"N-8585-2017","0000-0002-1720-7820","WOS:000390494800002",17,"J","2017","ELSEVIER SCI LTD"
"96",96,96,"Pari, Luigi",5,"Consiglio Ric Agr & Anal Econ Agr, Unita Ric Ingn Agr, Rome, Italy.","consiglio ric agr & anal econ agr",NA,NA,"unita ric ingn agr","rome","italy",NA,NA,NA,"WOS:000390494800002",17,"J","2017","ELSEVIER SCI LTD"
"97",97,97,"Prussi, Matteo",2,"Univ Florence, Sch Engn, Dept Ind Engn, Renewable Energy COnsortium R&D,RE CORD, Viale Morgagni 40, I-50134 Florence, Italy.","univ florence","sch engn","50134"," florence",NA,"italy",NA,"AAZ-1040-2020","0000-0003-3624-0367","WOS:000390494800002",17,"J","2017","ELSEVIER SCI LTD"
"98",98,98,"Rizzo, Andrea Maria",4,"Univ Florence, Sch Engn, Dept Ind Engn, Renewable Energy COnsortium R&D,RE CORD, Viale Morgagni 40, I-50134 Florence, Italy.","univ florence","sch engn","50134"," florence",NA,"italy",NA,"D-6554-2016","0000-0003-2681-4144","WOS:000390494800002",17,"J","2017","ELSEVIER SCI LTD"
"99",99,1125,"Anderson, Bruce E.",27,"NASA, Langley Res Ctr, Hampton, VA 23665 USA.","nasa","langley res ctr","23665","hampton","va","usa",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"100",100,100,"Barrick, John",11,"NASA, Langley Res Ctr, Hampton, VA 23665 USA.","nasa","langley res ctr","23665","hampton","va","usa",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"101",101,101,"Beaton, Brian",9,"NASA, Langley Res Ctr, Hampton, VA 23665 USA.","nasa","langley res ctr","23665","hampton","va","usa",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"102",102,102,"Beyersdorf, Andreas J.",10,"NASA, Langley Res Ctr, Hampton, VA 23665 USA.","nasa","langley res ctr","23665","hampton","va","usa",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"103",103,103,"Brown, Anthony",25,"Natl Res Council Canada, Ottawa, ON, Canada.","natl res council canada",NA,NA,"ottawa","on","canada",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"104",104,3785,"Bulzan, Dan",12,"NASA, Glenn Res Ctr, Cleveland, OH USA.","nasa",NA,NA,"cleveland","oh","usa",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"105",105,105,"Corr, Chelsea A.",13,"NASA, Langley Res Ctr, Hampton, VA 23665 USA.","nasa","langley res ctr","23665","hampton","va","usa",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"106",106,2913,"Crosbie, Ewan",14,"NASA, Langley Res Ctr, Hampton, VA 23665 USA.","nasa","langley res ctr","23665","hampton","va","usa",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"107",107,107,"D'Ascoli, Eugenio",5,"Deutsch Zentrum Luft & Raumfahrt DLR, Inst Atmospher Phys, Oberpfaffenhofen, Germany.","deutsch zentrum luft & raumfahrt dlr","inst atmospher phys",NA,"inst atmospher phys","oberpfaffenhofen","germany",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"108",108,108,"Jurkat, Tina",15,"Deutsch Zentrum Luft & Raumfahrt DLR, Inst Atmospher Phys, Oberpfaffenhofen, Germany.","deutsch zentrum luft & raumfahrt dlr","inst atmospher phys",NA,"inst atmospher phys","oberpfaffenhofen","germany",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"109",109,109,"Kim, Jin",6,"Deutsch Zentrum Luft & Raumfahrt DLR, Inst Atmospher Phys, Oberpfaffenhofen, Germany.","deutsch zentrum luft & raumfahrt dlr","inst atmospher phys",NA,"inst atmospher phys","oberpfaffenhofen","germany",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"110",110,110,"Lichtenstern, Michael",7,"Deutsch Zentrum Luft & Raumfahrt DLR, Inst Atmospher Phys, Oberpfaffenhofen, Germany.","deutsch zentrum luft & raumfahrt dlr","inst atmospher phys",NA,"inst atmospher phys","oberpfaffenhofen","germany",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"111",111,111,"Martin, Robert",16,"NASA, Langley Res Ctr, Hampton, VA 23665 USA.","nasa","langley res ctr","23665","hampton","va","usa",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"112",112,112,"Moore, Richard H.",1,"NASA, Langley Res Ctr, Hampton, VA 23665 USA.","nasa","langley res ctr","23665","hampton","va","usa",NA,"E-9653-2010","0000-0003-2911-4469","WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"113",113,112,"Moore, Richard H.",1,"NASA, Langley Res Ctr, Hampton, VA 23665 USA.","nasa","langley res ctr","23665","hampton","va","usa",NA,"E-9653-2010","0000-0003-2911-4469","WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"114",114,112,"Moore, Richard H.",1,"NASA, Langley Res Ctr, Hampton, VA 23665 USA.","nasa","langley res ctr","23665","hampton","va","usa",NA,"ABI-4522-2020","0000-0003-2911-4469","WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"115",115,112,"Moore, Richard H.",1,"NASA, Langley Res Ctr, Hampton, VA 23665 USA.","nasa","langley res ctr","23665","hampton","va","usa",NA,"ABI-4522-2020","0000-0003-2911-4469","WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"116",116,116,"Riddick, Dean",17,"NASA, Langley Res Ctr, Hampton, VA 23665 USA.","nasa","langley res ctr","23665","hampton","va","usa",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"117",117,117,"Sauer, Daniel",4,"Deutsch Zentrum Luft & Raumfahrt DLR, Inst Atmospher Phys, Oberpfaffenhofen, Germany.","deutsch zentrum luft & raumfahrt dlr","inst atmospher phys",NA,"inst atmospher phys","oberpfaffenhofen","germany",NA,"A-3033-2012","0000-0002-0317-5063","WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"118",118,1146,"Scheibe, Monika",8,"Deutsch Zentrum Luft & Raumfahrt DLR, Inst Atmospher Phys, Oberpfaffenhofen, Germany.","deutsch zentrum luft & raumfahrt dlr","inst atmospher phys",NA,"inst atmospher phys","oberpfaffenhofen","germany",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"119",119,1147,"Schlager, Hans",26,"Deutsch Zentrum Luft & Raumfahrt DLR, Inst Atmospher Phys, Oberpfaffenhofen, Germany.","deutsch zentrum luft & raumfahrt dlr","inst atmospher phys",NA,"inst atmospher phys","oberpfaffenhofen","germany",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"120",120,120,"Shook, Michael",18,"NASA, Langley Res Ctr, Hampton, VA 23665 USA.","nasa","langley res ctr","23665","hampton","va","usa",NA,NA,"0000-0003-2659-484X","WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"121",121,121,"Slover, Gregory",19,"NASA, Langley Res Ctr, Hampton, VA 23665 USA.","nasa","langley res ctr","23665","hampton","va","usa",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"122",122,122,"Thornhill, Kenneth L.",2,"NASA, Langley Res Ctr, Hampton, VA 23665 USA.","nasa","langley res ctr","23665","hampton","va","usa",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"123",123,123,"Voigt, Christiane",20,"Deutsch Zentrum Luft & Raumfahrt DLR, Inst Atmospher Phys, Oberpfaffenhofen, Germany.","deutsch zentrum luft & raumfahrt dlr","inst atmospher phys",NA,"inst atmospher phys","oberpfaffenhofen","germany",NA,"G-3279-2010","0000-0001-8925-7731","WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"124",124,124,"Weinzierl, Bernadett",3,"Deutsch Zentrum Luft & Raumfahrt DLR, Inst Atmospher Phys, Oberpfaffenhofen, Germany.","deutsch zentrum luft & raumfahrt dlr","inst atmospher phys",NA,"inst atmospher phys","oberpfaffenhofen","germany",NA,"G-5319-2012","0000-0003-4555-5686","WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"125",125,125,"White, Robert",21,"NASA, Langley Res Ctr, Hampton, VA 23665 USA.","nasa","langley res ctr","23665","hampton","va","usa",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"126",126,1151,"Winstead, Edward",22,"NASA, Langley Res Ctr, Hampton, VA 23665 USA.","nasa","langley res ctr","23665","hampton","va","usa",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"127",127,127,"Yasky, Richard",23,"NASA, Langley Res Ctr, Hampton, VA 23665 USA.","nasa","langley res ctr","23665","hampton","va","usa",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"128",128,1152,"Ziemba, Luke D.",24,"NASA, Langley Res Ctr, Hampton, VA 23665 USA.","nasa","langley res ctr","23665","hampton","va","usa",NA,NA,NA,"WOS:000396337400048",18,"J","2017","NATURE PUBLISHING GROUP"
"129",129,161,"de Jong, Sierk",1,"Univ Utrecht, Copernicus Inst Sustainable Dev, NL-3584 CS Utrecht, Netherlands.","univ utrecht","copernicus inst sustainable dev","3584"," cs utrecht",NA,"netherlands",NA,NA,NA,"WOS:000367738900021",19,"J","2015","WILEY"
"130",130,130,"Faaij, Andre",3,"Univ Groningen, Energy & Sustainabil Res Inst, NL-9700 AB Groningen, Netherlands.","univ groningen","energy & sustainabil res inst","9700"," ab groningen",NA,"netherlands",NA,"E-8424-2014","0000-0002-1224-5940","WOS:000367738900021",19,"J","2015","WILEY"
"131",131,130,"Faaij, Andre",3,"Univ Groningen, Energy & Sustainabil Res Inst, NL-9700 AB Groningen, Netherlands.","univ groningen","energy & sustainabil res inst","9700"," ab groningen",NA,"netherlands",NA,"AAE-7253-2019","0000-0002-1224-5940","WOS:000367738900021",19,"J","2015","WILEY"
"132",132,132,"Hoefnagels, Ric",2,"Univ Utrecht, Copernicus Inst Sustainable Dev, NL-3584 CS Utrecht, Netherlands.","univ utrecht","copernicus inst sustainable dev","3584"," cs utrecht",NA,"netherlands",NA,"L-5344-2013","0000-0001-8194-7375","WOS:000367738900021",19,"J","2015","WILEY"
"133",133,133,"Junginger, Martin",6,"Univ Utrecht, Copernicus Inst Sustainable Dev, NL-3584 CS Utrecht, Netherlands.","univ utrecht","copernicus inst sustainable dev","3584"," cs utrecht",NA,"netherlands",NA,"A-2687-2009","0000-0002-5010-2051","WOS:000367738900021",19,"J","2015","WILEY"
"134",134,5908,"Mawhood, Rebecca",5,"Univ London Imperial Coll Sci Technol & Med, Ctr Environm Policy, London SW7 2AZ, England.","univ london imperial coll sci technol & med","ctr environm policy","sw7 2az","london ",NA,"england",NA,NA,NA,"WOS:000367738900021",19,"J","2015","WILEY"
"135",135,135,"Slade, Raphael",4,"Univ London Imperial Coll Sci Technol & Med, Ctr Environm Policy, London SW7 2AZ, England.","univ london imperial coll sci technol & med","ctr environm policy","sw7 2az","london ",NA,"england",NA,NA,"0000-0002-5297-4224","WOS:000367738900021",19,"J","2015","WILEY"
"136",136,136,"Bennadji, H.",2,"Univ Lorraine, Ecole Natl Super Ind Chim Nancy, Lab React & Genie Proc, UMR CNRS 7274, F-54001 Nancy, France.","univ lorraine","ecole natl super ind chim nancy","54001"," nancy",NA,"france",NA,NA,NA,"WOS:000319854800003",20,"J","2013","PERGAMON-ELSEVIER SCIENCE LTD"
"137",137,137,"Billaud, F.",5,"Univ Lorraine, Ecole Natl Super Ind Chim Nancy, Lab React & Genie Proc, UMR CNRS 7274, F-54001 Nancy, France.","univ lorraine","ecole natl super ind chim nancy","54001"," nancy",NA,"france",NA,NA,NA,"WOS:000319854800003",20,"J","2013","PERGAMON-ELSEVIER SCIENCE LTD"
"138",138,138,"Coniglio, L.",1,"Univ Lorraine, Ecole Natl Super Ind Chim Nancy, Lab React & Genie Proc, UMR CNRS 7274, F-54001 Nancy, France.","univ lorraine","ecole natl super ind chim nancy","54001"," nancy",NA,"france",NA,NA,NA,"WOS:000319854800003",20,"J","2013","PERGAMON-ELSEVIER SCIENCE LTD"
"139",139,139,"Glaude, P. A.",3,"Univ Lorraine, Ecole Natl Super Ind Chim Nancy, Lab React & Genie Proc, UMR CNRS 7274, F-54001 Nancy, France.","univ lorraine","ecole natl super ind chim nancy","54001"," nancy",NA,"france",NA,NA,"0000-0001-9166-8388","WOS:000319854800003",20,"J","2013","PERGAMON-ELSEVIER SCIENCE LTD"
"140",140,2145,"Herbinet, O.",4,"Univ Lorraine, Ecole Natl Super Ind Chim Nancy, Lab React & Genie Proc, UMR CNRS 7274, F-54001 Nancy, France.","univ lorraine","ecole natl super ind chim nancy","54001"," nancy",NA,"france",NA,NA,NA,"WOS:000319854800003",20,"J","2013","PERGAMON-ELSEVIER SCIENCE LTD"
"141",141,781,"Chen, Guanyi",3,"Tianjin Univ, Sch Environm Sci & Engn, State Key Lab Engines, Tianjin 300072, Peoples R China.","tianjin univ","sch environm sci & engn"," 30007","tianjin",NA,"peoples r china",NA,NA,NA,"WOS:000325830900005",21,"J","2013","PERGAMON-ELSEVIER SCIENCE LTD"
"142",142,142,"Liu, Guangrui",1,"Chinese Acad Sci, Qingdao Inst Bioenergy & Bioproc Technol, Qingdao 266101, Peoples R China.","chinese acad sci","qingdao inst bioenergy & bioproc technol"," 26610","qingdao",NA,"peoples r china",NA,NA,NA,"WOS:000325830900005",21,"J","2013","PERGAMON-ELSEVIER SCIENCE LTD"
"143",143,3345,"Yan, Beibei",2,"Tianjin Univ, Sch Environm Sci & Engn, State Key Lab Engines, Tianjin 300072, Peoples R China.","tianjin univ","sch environm sci & engn"," 30007","tianjin",NA,"peoples r china",NA,NA,NA,"WOS:000325830900005",21,"J","2013","PERGAMON-ELSEVIER SCIENCE LTD"
"144",144,144,"Jiao, Qi",5,"Univ Wisconsin, Engine Res Ctr, Madison, WI 53705 USA.","univ wisconsin","engine res ctr","53705","madison","wi","usa",NA,NA,NA,"WOS:000314666900002",22,"J","2013","ELSEVIER SCIENCE INC"
"145",145,145,"Qiu, Lu",6,"Univ Wisconsin, Engine Res Ctr, Madison, WI 53705 USA.","univ wisconsin","engine res ctr","53705","madison","wi","usa",NA,"I-2856-2014","0000-0001-9163-7290","WOS:000314666900002",22,"J","2013","ELSEVIER SCIENCE INC"
"146",146,146,"Reitz, Rolf Deneys",2,"Univ Wisconsin, Engine Res Ctr, Madison, WI 53705 USA.","univ wisconsin","engine res ctr","53705","madison","wi","usa",NA,NA,NA,"WOS:000314666900002",22,"J","2013","ELSEVIER SCIENCE INC"
"147",147,3340,"Wang, Hu",1,"Tianjin Univ, State Key Lab Engines, Tianjin 300072, Peoples R China.","tianjin univ","state key lab engines"," 30007","tianjin",NA,"peoples r china",NA,"O-5643-2015","0000-0002-7486-4763","WOS:000314666900002",22,"J","2013","ELSEVIER SCIENCE INC"
"148",148,148,"Yang, Binbin",4,"Tianjin Univ, State Key Lab Engines, Tianjin 300072, Peoples R China.","tianjin univ","state key lab engines"," 30007","tianjin",NA,"peoples r china",NA,NA,NA,"WOS:000314666900002",22,"J","2013","ELSEVIER SCIENCE INC"
"149",149,149,"Yao, Mingfa",3,"Tianjin Univ, State Key Lab Engines, Tianjin 300072, Peoples R China.","tianjin univ","state key lab engines"," 30007","tianjin",NA,"peoples r china",NA,NA,NA,"WOS:000314666900002",22,"J","2013","ELSEVIER SCIENCE INC"
"150",150,150,"Chuck, Christopher J.",1,"Univ Bath, Dept Chem Engn, Ctr Sustainable Chem Technol, Bath BA2 7AY, Avon, England.","univ bath","dept chem engn","ba2 7ay","bath ","avon","england",NA,NA,NA,"WOS:000332435000009",23,"J","2014","ELSEVIER SCI LTD"
"151",151,1781,"Donnelly, Joseph",2,"Univ Bath, Dept Chem Engn, Ctr Sustainable Chem Technol, Bath BA2 7AY, Avon, England.","univ bath","dept chem engn","ba2 7ay","bath ","avon","england",NA,NA,NA,"WOS:000332435000009",23,"J","2014","ELSEVIER SCI LTD"
"152",152,152,"de Lira-Flores, J. A.",3,"Univ Autonoma Queretaro, Fac Quim, Cerro Campanas S-N Col Las Campanas, Queretaro 76010, Mexico.","univ autonoma queretaro","fac quim"," 76010","queretaro",NA,"mexico",NA,"N-6536-2018","0000-0002-3806-921X","WOS:000410011500052",24,"J","2017","PERGAMON-ELSEVIER SCIENCE LTD"
"153",153,153,"Gomez-Castro, F. I.",2,"Univ Guanajuato, Div Ciencias Nat & Exactas, Dept Ingn Quim, Campus Guanajuato,Noria Alta S-N, Guanajuato 38010, Mexico.","univ guanajuato","div ciencias nat & exactas"," 38010","guanajuato",NA,"mexico",NA,NA,"0000-0003-4906-063X","WOS:000410011500052",24,"J","2017","PERGAMON-ELSEVIER SCIENCE LTD"
"154",154,154,"Gutierrez-Antonio, C.",1,"Univ Autonoma Queretaro, Fac Quim, Cerro Campanas S-N Col Las Campanas, Queretaro 76010, Mexico.","univ autonoma queretaro","fac quim"," 76010","queretaro",NA,"mexico",NA,"L-9171-2019","0000-0002-7557-2471","WOS:000410011500052",24,"J","2017","PERGAMON-ELSEVIER SCIENCE LTD"
"155",155,1837,"Hernandez, S.",4,"Univ Guanajuato, Div Ciencias Nat & Exactas, Dept Ingn Quim, Campus Guanajuato,Noria Alta S-N, Guanajuato 38010, Mexico.","univ guanajuato","div ciencias nat & exactas"," 38010","guanajuato",NA,"mexico",NA,NA,NA,"WOS:000410011500052",24,"J","2017","PERGAMON-ELSEVIER SCIENCE LTD"
"156",156,156,"Fortier, Marie-Odile P.",1,"Univ Kansas, Dept Civil Environm & Architectural Engn, Lawrence, KS 66045 USA.","univ kansas","dept civil environm & architectural engn","66045","lawrence","ks","usa",NA,NA,"0000-0002-0737-0077","WOS:000335273100009",25,"J","2014","ELSEVIER SCI LTD"
"157",157,157,"Roberts, Griffin W.",2,"Univ Kansas, Dept Chem & Petr Engn, Lawrence, KS 66045 USA.","univ kansas","dept chem & petr engn","66045","lawrence","ks","usa",NA,NA,NA,"WOS:000335273100009",25,"J","2014","ELSEVIER SCI LTD"
"158",158,158,"Stagg-Williams, Susan M.",3,"Univ Kansas, Dept Chem & Petr Engn, Lawrence, KS 66045 USA.","univ kansas","dept chem & petr engn","66045","lawrence","ks","usa",NA,NA,NA,"WOS:000335273100009",25,"J","2014","ELSEVIER SCI LTD"
"159",159,159,"Sturm, Belinda S. M.",4,"Univ Kansas, Dept Civil Environm & Architectural Engn, Lawrence, KS 66045 USA.","univ kansas","dept civil environm & architectural engn","66045","lawrence","ks","usa",NA,"M-9143-2019","0000-0002-5010-2078","WOS:000335273100009",25,"J","2014","ELSEVIER SCI LTD"
"160",160,160,"Antonissen, Kay",2,"Univ Utrecht, Copernicus Inst Sustainable Dev, Heidelberglaan 2, NL-3584 CS Utrecht, Netherlands.","univ utrecht","copernicus inst sustainable dev","3584"," cs utrecht",NA,"netherlands",NA,NA,NA,"WOS:000397441400001",26,"J","2017","BMC"
"161",161,161,"de Jong, Sierk",1,"Univ Utrecht, Copernicus Inst Sustainable Dev, Heidelberglaan 2, NL-3584 CS Utrecht, Netherlands.","univ utrecht","copernicus inst sustainable dev","3584"," cs utrecht",NA,"netherlands",NA,NA,NA,"WOS:000397441400001",26,"J","2017","BMC"
"162",162,130,"Faaij, Andre",6,"Univ Groningen, Energy Acad Europe, Nijenborgh 6, NL-9700 AE Groningen, AE, Netherlands.","univ groningen","energy acad europe","9700"," ae groningen","ae","netherlands",NA,"E-8424-2014","0000-0002-1224-5940","WOS:000397441400001",26,"J","2017","BMC"
"163",163,130,"Faaij, Andre",6,"Univ Groningen, Energy Acad Europe, Nijenborgh 6, NL-9700 AE Groningen, AE, Netherlands.","univ groningen","energy acad europe","9700"," ae groningen","ae","netherlands",NA,"AAE-7253-2019","0000-0002-1224-5940","WOS:000397441400001",26,"J","2017","BMC"
"164",164,132,"Hoefnagels, Ric",3,"Univ Utrecht, Copernicus Inst Sustainable Dev, Heidelberglaan 2, NL-3584 CS Utrecht, Netherlands.","univ utrecht","copernicus inst sustainable dev","3584"," cs utrecht",NA,"netherlands",NA,"L-5344-2013","0000-0001-8194-7375","WOS:000397441400001",26,"J","2017","BMC"
"165",165,133,"Junginger, Martin",7,"Univ Utrecht, Copernicus Inst Sustainable Dev, Heidelberglaan 2, NL-3584 CS Utrecht, Netherlands.","univ utrecht","copernicus inst sustainable dev","3584"," cs utrecht",NA,"netherlands",NA,"A-2687-2009","0000-0002-5010-2051","WOS:000397441400001",26,"J","2017","BMC"
"166",166,989,"Lonza, Laura",4,"European Commiss Directorate Energy Transport & C, EC Joint Res Ctr, Sustainable Transport Unit, Via Fermi 2749, I-27027 Ispra, Italy.","european commiss directorate energy transport & c","ec joint res ctr","27027"," ispra",NA,"italy",NA,NA,NA,"WOS:000397441400001",26,"J","2017","BMC"
"167",167,318,"Wang, Michael",5,"Argonne Natl Lab, Div Energy Syst, Syst Assessment Grp, 9700 S Cass Ave, Argonne, IL 60439 USA.","argonne natl lab","9700 s cass ave","60439","argonne","il","usa",NA,NA,NA,"WOS:000397441400001",26,"J","2017","BMC"
"168",168,1253,"Guan, Qingxin",3,"Nankai Univ, Key Lab Adv Energy Mat Chem, Collaborat Innovat Ctr Chem Sci & Engn Tianjin, Minist Educ,Coll Chem, Tianjin 300071, Peoples R China.","nankai univ","key lab adv energy mat chem"," 30007","tianjin",NA,"peoples r china",NA,NA,NA,"WOS:000351102700013",27,"J","2015","ELSEVIER SCI LTD"
"169",169,169,"He, Liangnian",4,"Nankai Univ, Key Lab Adv Energy Mat Chem, Collaborat Innovat Ctr Chem Sci & Engn Tianjin, Minist Educ,Coll Chem, Tianjin 300071, Peoples R China.","nankai univ","key lab adv energy mat chem"," 30007","tianjin",NA,"peoples r china",NA,NA,"0000-0002-6067-5937","WOS:000351102700013",27,"J","2015","ELSEVIER SCI LTD"
